,O,sO,aO,C,sC,aC,F,sF,aF,FO,FC,OC,InOr
903,0.21415863850413394,0.21415863850413394,0.0,0.2907111991771931,0.2907111991771931,0.0,0.039554994820297326,0.0,0.039554994820297326,0.15590409668571953,0.1197670107906893,0.42418584458854225,0.041184028868885045
904,0.2156496916091564,0.2156496916091564,0.0,0.29273524004346707,0.29273524004346707,0.0,0.03386264017488246,0.0,0.03386264017488246,0.13571529684629652,0.1036829759955678,0.42418584458854225,0.035049509089485995
905,0.2168956753997915,0.2168956753997915,0.0,0.2944266097890955,0.2944266097890955,0.0,0.029105880274887974,0.0,0.029105880274887974,0.1183158382680252,0.08996277396786902,0.42418584458854225,0.029978428835400386
906,0.21798684422758802,0.21798684422758802,0.0,0.2959078248390659,0.2959078248390659,0.0,0.02494015343060781,0.0,0.02494015343060781,0.10266521906181549,0.07773199496256614,0.42418584458854225,0.025578074533943892
907,0.21898794091338528,0.21898794091338528,0.0,0.2972667708057252,0.2972667708057252,0.0,0.021118292659376686,0.0,0.021118292659376686,0.0879539541524522,0.06632940763470035,0.42418584458854225,0.02157389651988676
908,0.21987060826195473,0.21987060826195473,0.0,0.29846495400846457,0.29846495400846457,0.0,0.01774855648763291,0.0,0.01774855648763291,0.07469328707697896,0.056128393944293385,0.42418584458854225,0.01806925976526645
909,0.22062887947667997,0.22062887947667997,0.0,0.2994942747758828,0.2994942747758828,0.0,0.014853724199576456,0.0,0.014853724199576456,0.06307779839226463,0.0472524852965139,0.42418584458854225,0.015077683958666873
910,0.2213813683401802,0.2213813683401802,0.0,0.30051574624863603,0.30051574624863603,0.0,0.011980967043348832,0.0,0.011980967043348832,0.05134062025758447,0.038339497773067076,0.42418584458854225,0.012126251260054916
1107,0.19673196157631825,0.19673196157631825,0.0,0.27210178843010907,0.27210178843010907,0.0,0.08445625845216884,0.0,0.08445625845216884,0.300354895534431,0.23686538332439633,0.419619879271962,0.09224710368221826
1108,0.19844601044887586,0.19844601044887586,0.0,0.2744725052162507,0.2744725052162507,0.0,0.07772414139953447,0.0,0.07772414139953447,0.2814357050511281,0.22068393366710418,0.419619879271962,0.0842742880828294
1109,0.20026296488851064,0.20026296488851064,0.0,0.27698555164022415,0.27698555164022415,0.0,0.07058785131891775,0.0,0.07058785131891775,0.26061524313391304,0.2030876088847786,0.419619879271962,0.07594892257335795
1110,0.20210918737244102,0.20210918737244102,0.0,0.2795390789658918,0.2795390789658918,0.0,0.06333660774820275,0.0,0.06333660774820275,0.23860467527623327,0.18472178169056272,0.419619879271962,0.067619390564563
1111,0.20433818126633208,0.20433818126633208,0.0,0.2826220209549202,0.2826220209549202,0.0,0.05458198701157747,0.0,0.05458198701157747,0.2108062395239617,0.16186636493656495,0.419619879271962,0.05773317861698692
1112,0.20640354829041038,0.20640354829041038,0.0,0.2854786491129141,0.2854786491129141,0.0,0.04647002895404598,0.0,0.04647002895404598,0.1837678315798205,0.13999160721065482,0.419619879271962,0.04873473342748911
1113,0.20814008607911033,0.20814008607911033,0.0,0.28788047052614907,0.28788047052614907,0.0,0.039649584189010344,0.0,0.039649584189010344,0.1600130632810784,0.12105632328456727,0.419619879271962,0.04128657991523579
1114,0.20963023868710098,0.20963023868710098,0.0,0.28994151432614573,0.28994151432614573,0.0,0.0337968445478633,0.0,0.0337968445478633,0.13883765150010613,0.10439555159731997,0.419619879271962,0.03497902522585739
1115,0.2109125267740236,0.2109125267740236,0.0,0.2917150587921217,0.2917150587921217,0.0,0.028760515867525878,0.0,0.028760515867525878,0.11999896004382757,0.08974323830472951,0.419619879271962,0.02961217736448926
1116,0.21199978536078354,0.21199978536078354,0.0,0.2932188561597324,0.2932188561597324,0.0,0.024490187179856772,0.0,0.024490187179856772,0.10355697925267503,0.07708369558017265,0.419619879271962,0.025105013663631978
1117,0.2129575019230931,0.2129575019230931,0.0,0.29454348275993264,0.29454348275993264,0.0,0.02072864916076044,0.0,0.02072864916076044,0.08870294223521354,0.0657484346443115,0.419619879271962,0.02116742120863222
1118,0.21380709289449618,0.21380709289449618,0.0,0.29571855985925377,0.29571855985925377,0.0,0.01739178639219049,0.0,0.01739178639219049,0.07522435422632248,0.05554523062046618,0.419619879271962,0.01769961430337902
1119,0.21457404288321494,0.21457404288321494,0.0,0.29677933545410223,0.29677933545410223,0.0,0.014379505248848918,0.0,0.014379505248848918,0.06280533918851784,0.0462127484996525,0.419619879271962,0.014589292050465576
1120,0.21540917988724528,0.21540917988724528,0.0,0.2979344211379944,0.2979344211379944,0.0,0.011099412040229052,0.0,0.011099412040229052,0.049002167846167025,0.03591649472835516,0.419619879271962,0.011223991749391682
1317,0.1914684918716768,0.1914684918716768,0.0,0.2700546491433118,0.2700546491433118,0.0,0.0827027731291602,0.0,0.0827027731291602,0.30164639291760836,0.23444658540814511,0.4148621701841352,0.09015918799981851
1318,0.19296080903242172,0.19296080903242172,0.0,0.27215947163037457,0.27215947163037457,0.0,0.07666673964895226,0.0,0.07666673964895226,0.28434312452082333,0.21978491629908065,0.4148621701841352,0.08303257657999222
1319,0.1946564633685192,0.1946564633685192,0.0,0.2745510888219386,0.2745510888219386,0.0,0.06980826035730141,0.0,0.06980826035730141,0.26396057430205305,0.2027192249134087,0.4148621701841352,0.07504717294534981
1320,0.19643600059407804,0.19643600059407804,0.0,0.2770610177214039,0.2770610177214039,0.0,0.06261049666785352,0.0,0.06261049666785352,0.24169597863562584,0.18432660383791566,0.4148621701841352,0.06679240213944304
1321,0.19847137242615817,0.19847137242615817,0.0,0.279931785755431,0.279931785755431,0.0,0.05437794875761208,0.0,0.05437794875761208,0.21506068714374882,0.1626573896713454,0.4148621701841352,0.05750494998098724
1322,0.20033479782539287,0.20033479782539287,0.0,0.2825600338158603,0.2825600338158603,0.0,0.04684087929709881,0.0,0.04684087929709881,0.18950440367919413,0.14220021084469794,0.4148621701841352,0.0491427698478679
1323,0.20194777587770774,0.20194777587770774,0.0,0.28483504114336194,0.28483504114336194,0.0,0.04031680399815003,0.0,0.04031680399815003,0.1664164196797127,0.12399377275747406,0.4148621701841352,0.04201053448274853
1324,0.2033775462051971,0.2033775462051971,0.0,0.2868516451306354,0.2868516451306354,0.0,0.034533756136242454,0.0,0.034533756136242454,0.14515391154759505,0.10745278410317613,0.4148621701841352,0.03576899384699328
1325,0.20456009973099215,0.20456009973099215,0.0,0.28851956487231173,0.28851956487231173,0.0,0.02975063572350535,0.0,0.02975063572350535,0.12697086057878404,0.09347603284193975,0.4148621701841352,0.030662875770797446
1326,0.20559695825595706,0.20559695825595706,0.0,0.2899819906867811,0.2899819906867811,0.0,0.02555681356856654,0.0,0.02555681356856654,0.1105619578120817,0.0809942017397165,0.4148621701841352,0.026227094534017597
1327,0.2065178671832381,0.2065178671832381,0.0,0.2912808766539641,0.2912808766539641,0.0,0.021831977278058447,0.0,0.021831977278058447,0.09560758549918254,0.06972558617091527,0.4148621701841352,0.02231925065113737
1328,0.20731675368191907,0.20731675368191907,0.0,0.29240765741563224,0.29240765741563224,0.0,0.018600689868271278,0.0,0.018600689868271278,0.08233401359350503,0.059807686934176284,0.4148621701841352,0.01895323307877055
1329,0.20807842175163188,0.20807842175163188,0.0,0.29348194384949533,0.29348194384949533,0.0,0.015519941291140996,0.0,0.015519941291140996,0.06940990568956953,0.05022604080255818,0.4148621701841352,0.01576460706730345
1330,0.20899984370929525,0.20899984370929525,0.0,0.2947815534147939,0.2947815534147939,0.0,0.011793029926616667,0.0,0.011793029926616667,0.053412185513122164,0.03846708294628456,0.4148621701841352,0.011933765176480114
1527,0.18553178549892252,0.18553178549892252,0.0,0.2670947415850813,0.2670947415850813,0.0,0.0835146784903539,0.0,0.0835146784903539,0.3104098721538396,0.2381986156344155,0.40990038010849805,0.09112494933665438
1528,0.1870402897058728,0.1870402897058728,0.0,0.2692664101229111,0.2692664101229111,0.0,0.07722453602784117,0.0,0.07722453602784117,0.2922240438674814,0.22287605747205327,0.40990038010849805,0.08368724466884082
1529,0.1886368533135379,0.1886368533135379,0.0,0.27156485048485074,0.27156485048485074,0.0,0.07056720454914414,0.0,0.07056720454914414,0.27224575545236396,0.20625721416875847,0.40990038010849805,0.07592502103921661
1530,0.19028619968414176,0.19028619968414176,0.0,0.2739392778179143,0.2739392778179143,0.0,0.06368978014865091,0.0,0.06368978014865091,0.2507708807367596,0.18863832554056412,0.40990038010849805,0.06802209224925737
1531,0.1921708105320027,0.1921708105320027,0.0,0.27665239592888496,0.27665239592888496,0.0,0.05583135279735555,0.0,0.05583135279735555,0.22512445878630888,0.1679220503595976,0.40990038010849805,0.05913281802225806
1532,0.19392517923365474,0.19392517923365474,0.0,0.2791780152116004,0.2791780152116004,0.0,0.0485160075604505,0.0,0.0485160075604505,0.2001145440756031,0.1480527693182826,0.40990038010849805,0.050989830565681175
1533,0.1955773135014595,0.1955773135014595,0.0,0.28155645604930657,0.28155645604930657,0.0,0.04162695822017672,0.0,0.04162695822017672,0.17548991811170567,0.12880289143014775,0.40990038010849805,0.04343502624288143
1534,0.19702574616802201,0.19702574616802201,0.0,0.2836416445669428,0.2836416445669428,0.0,0.03558730133486047,0.0,0.03558730133486047,0.15298927432013237,0.11147893006484234,0.40990038010849805,0.03690049019897547
1535,0.1982262382448481,0.1982262382448481,0.0,0.28536989355766185,0.28536989355766185,0.0,0.0305815040997171,0.0,0.0305815040997171,0.13365589724522486,0.09679179875912437,0.40990038010849805,0.031546235427782475
1536,0.19923012808887983,0.19923012808887983,0.0,0.2868151106009328,0.2868151106009328,0.0,0.026395496459476274,0.0,0.026395496459476274,0.11698802612652352,0.08427395453559898,0.40990038010849805,0.027111107604256914
1537,0.20013044769963836,0.20013044769963836,0.0,0.2881112261594225,0.2881112261594225,0.0,0.022641354716037447,0.0,0.022641354716037447,0.10163474223631923,0.07285974794562174,0.40990038010849805,0.02316586119669429
1538,0.20088604394509577,0.20088604394509577,0.0,0.2891989954781966,0.2891989954781966,0.0,0.01949067869792053,0.0,0.01949067869792053,0.08844254721717175,0.06314004104588379,0.40990038010849805,0.01987811668331479
1539,0.20160705744435722,0.20160705744435722,0.0,0.29023697888220856,0.29023697888220856,0.0,0.01648420539353476,0.0,0.01648420539353476,0.07558397883086003,0.05374328947137673,0.40990038010849805,0.016760488732293917
1540,0.20250593151045201,0.20250593151045201,0.0,0.2915310134097991,0.2915310134097991,0.0,0.01273609126462233,0.0,0.01273609126462233,0.05917102571523132,0.04185825897364252,0.40990038010849805,0.012900391832348508
1737,0.17984685760169786,0.17984685760169786,0.0,0.2645254816338622,0.2645254816338622,0.0,0.08315593677255752,0.0,0.08315593677255752,0.31617890969715656,0.23917279546804243,0.4047210902260091,0.09069801518901141
1738,0.18133928382219028,0.18133928382219028,0.0,0.26672059791247454,0.26672059791247454,0.0,0.07673314801948948,0.0,0.07673314801948948,0.29733182840142774,0.22341625015989727,0.4047210902260091,0.08311047651595886
1739,0.18286136588181734,0.18286136588181734,0.0,0.26895933310795295,0.26895933310795295,0.0,0.07018273272955049,0.0,0.07018273272955049,0.2773537621098174,0.20694198626241148,0.4047210902260091,0.0754801348608822
1740,0.18449888699252412,0.18449888699252412,0.0,0.2713678603753832,0.2713678603753832,0.0,0.06313551523340591,0.0,0.06313551523340591,0.25495454050767963,0.18874403021643832,0.4047210902260091,0.06739023226943562
1741,0.1863845119507435,0.1863845119507435,0.0,0.2741413080569572,0.2741413080569572,0.0,0.055020560800241765,0.0,0.055020560800241765,0.2279179976346094,0.16715350715216487,0.4047210902260091,0.05822408246981026
1742,0.18815289166807816,0.18815289166807816,0.0,0.2767423070550909,0.2767423070550909,0.0,0.04741018167148095,0.0,0.04741018167148095,0.2012632158315416,0.1462588853095996,0.4047210902260091,0.04976977578310692
1743,0.1898281535567484,0.1898281535567484,0.0,0.27920634486966744,0.27920634486966744,0.0,0.04020054338635032,0.0,0.04020054338635032,0.17476316616397897,0.12585997630122467,0.4047210902260091,0.04188431563421101
1744,0.19123024602704355,0.19123024602704355,0.0,0.28126859489141337,0.28126859489141337,0.0,0.03416651394802972,0.0,0.03416651394802972,0.15158387348517438,0.108315507660945,0.4047210902260091,0.035375159840121
1745,0.1923161845534079,0.1923161845534079,0.0,0.2828658338731891,0.2828658338731891,0.0,0.029493081078862456,0.0,0.029493081078862456,0.13296595611004808,0.09442048767325809,0.4047210902260091,0.03038935684420302
1746,0.1932959364646223,0.1932959364646223,0.0,0.28430688961167555,0.28430688961167555,0.0,0.025276631736349312,0.0,0.025276631736349312,0.11564411739495199,0.08164721308901339,0.4047210902260091,0.025932108082497816
1747,0.19416606126447072,0.19416606126447072,0.0,0.28558670169641726,0.28558670169641726,0.0,0.02153197240143874,0.0,0.02153197240143874,0.099824611450975,0.0701096163060996,0.4047210902260091,0.02200580069466789
1748,0.19495979931301105,0.19495979931301105,0.0,0.2867541612916594,0.2867541612916594,0.0,0.01811605023319593,0.0,0.01811605023319593,0.08502160273807725,0.05942217228303714,0.4047210902260091,0.018450296735676823
1749,0.19566535501997573,0.19566535501997573,0.0,0.28779191900226503,0.28779191900226503,0.0,0.015079628601672598,0.0,0.015079628601672598,0.07155391479564298,0.049788858415291265,0.4047210902260091,0.015310505335841006
1750,0.1966976649317177,0.1966976649317177,0.0,0.2893102790127786,0.2893102790127786,0.0,0.010636991237241067,0.0,0.010636991237241067,0.05130348892841577,0.03546287061847454,0.4047210902260091,0.01075135328795351
1947,0.173807037525748,0.173807037525748,0.0,0.2614617443176637,0.2614617443176637,0.0,0.08420659940436556,0.0,0.08420659940436556,0.3263649177860085,0.24360518090161207,0.39930967892908803,0.09194934070238699
1948,0.17520249171838148,0.17520249171838148,0.0,0.2635609567115652,0.2635609567115652,0.0,0.07800088324434076,0.0,0.07800088324434076,0.3080562542099781,0.22836533277373816,0.39930967892908803,0.08459973749086781
1949,0.17682660778324533,0.17682660778324533,0.0,0.2660041501825473,0.2660041501825473,0.0,0.07077828621271672,0.0,0.07077828621271672,0.2858517255877462,0.21016026539355495,0.39930967892908803,0.07616942777223912
1950,0.17846263996187323,0.17846263996187323,0.0,0.2684652693252086,0.2684652693252086,0.0,0.0635026971014238,0.0,0.0635026971014238,0.2624454307056873,0.19129164113326702,0.39930967892908803,0.0678087346379696
1951,0.1804639271261151,0.1804639271261151,0.0,0.27147584956575677,0.27147584956575677,0.0,0.05460278468470113,0.0,0.05460278468470113,0.23228633379891722,0.16745281336881845,0.39930967892908803,0.057756447554682705
1952,0.18227662677257497,0.18227662677257497,0.0,0.27420273346087637,0.27420273346087637,0.0,0.046541538712822725,0.0,0.046541538712822725,0.2033996672165123,0.14510481636167194,0.39930967892908803,0.048813388944067095
1953,0.1837834187466451,0.1837834187466451,0.0,0.27646943372498894,0.27646943372498894,0.0,0.039840692957623214,0.0,0.039840692957623214,0.17815920051729725,0.12595452878939806,0.39930967892908803,0.04149383614303167
1954,0.18511633758677332,0.18511633758677332,0.0,0.2784745728144931,0.2784745728144931,0.0,0.03391307739714748,0.0,0.03391307739714748,0.15483343823767726,0.10856087740399338,0.39930967892908803,0.03510354669306374
1955,0.18623455732119523,0.18623455732119523,0.0,0.28015673532329877,0.28015673532329877,0.0,0.02894024897110992,0.0,0.02894024897110992,0.1344964564847611,0.09362837698715595,0.39930967892908803,0.029802747915816885
1956,0.18718581189196584,0.18718581189196584,0.0,0.28158772846894164,0.28158772846894164,0.0,0.02470993034561043,0.0,0.02470993034561043,0.11661362368435794,0.08067293247112627,0.39930967892908803,0.02533598066303168
1957,0.1880220014362221,0.1880220014362221,0.0,0.282845626767732,0.282845626767732,0.0,0.020991316725021206,0.0,0.020991316725021206,0.10043052236904566,0.06908744040048528,0.39930967892908803,0.021441399942236546
1958,0.18880622664055907,0.18880622664055907,0.0,0.2840253539685563,0.2840253539685563,0.0,0.01750379341587683,0.0,0.01750379341587683,0.08484218755389915,0.058050087587587174,0.39930967892908803,0.017815634603550116
1959,0.1895440375757917,0.1895440375757917,0.0,0.2851352591648519,0.2851352591648519,0.0,0.014222678730789593,0.0,0.014222678730789593,0.06979883166684875,0.0475106116469433,0.39930967892908803,0.014427881859239341
1960,0.19056547041589886,0.19056547041589886,0.0,0.2866718230225622,0.2866718230225622,0.0,0.009680270735102496,0.0,0.009680270735102496,0.04834195563641374,0.032664762419456095,0.39930967892908803,0.009774894358903712
2157,0.16809036601024915,0.16809036601024915,0.0,0.25891404769464677,0.25891404769464677,0.0,0.08369195618629775,0.0,0.08369195618629775,0.33239806296236296,0.24428047155700366,0.3936501839683955,0.09133604877893384
2158,0.16942020583015108,0.16942020583015108,0.0,0.2609624352300474,0.2609624352300474,0.0,0.07757283210295586,0.0,0.07757283210295586,0.3140689015046849,0.229142543150905,0.3936501839683955,0.08409643037705292
2159,0.1708986098586278,0.1708986098586278,0.0,0.26323966015510736,0.26323966015510736,0.0,0.07077010476679556,0.0,0.07077010476679556,0.2928393312162327,0.21188034662203006,0.3936501839683955,0.07615995259067157
2160,0.1724209348406214,0.1724209348406214,0.0,0.26558453768943674,0.26558453768943674,0.0,0.06376527958365652,0.0,0.06376527958365652,0.26997883741474626,0.19360957935732828,0.3936501839683955,0.06810821922444844
2161,0.1742503997742026,0.1742503997742026,0.0,0.26840251103503615,0.26840251103503615,0.0,0.055347180826821635,0.0,0.055347180826821635,0.241061690118588,0.17095670580726907,0.3936501839683955,0.058589970519820275
2162,0.17596909687455253,0.17596909687455253,0.0,0.27104986575009177,0.27104986575009177,0.0,0.04743876910585467,0.0,0.04743876910585467,0.2123415346083429,0.14894964502363295,0.3936501839683955,0.049801280555293106
2163,0.17746180821519741,0.17746180821519741,0.0,0.27334912860744376,0.27334912860744376,0.0,0.04057020811277861,0.0,0.04057020811277861,0.18607454444557636,0.12923768423012572,0.3936501839683955,0.04228574978162398
2164,0.17877944114097855,0.17877944114097855,0.0,0.2753787135401634,0.2753787135401634,0.0,0.034507252824113974,0.0,0.034507252824113974,0.16178811806123072,0.11135468065549631,0.3936501839683955,0.03574056141286343
2165,0.17985923917610067,0.17985923917610067,0.0,0.27704195508459045,0.27704195508459045,0.0,0.029538670846813612,0.0,0.029538670846813612,0.14106478351947838,0.09634878511019397,0.3936501839683955,0.030437761876188026
2166,0.18080282837182265,0.18080282837182265,0.0,0.27849539054210154,0.27849539054210154,0.0,0.02519684013463865,0.0,0.02519684013463865,0.12231495476337786,0.08296833961965586,0.3936501839683955,0.02584813136851014
2167,0.18161232619934217,0.18161232619934217,0.0,0.2797422815097274,0.2797422815097274,0.0,0.021472017356995356,0.0,0.021472017356995356,0.10572955542010462,0.07128485413136382,0.3936501839683955,0.021943181736100614
2168,0.1823498487823151,0.1823498487823151,0.0,0.280878307099749,0.280878307099749,0.0,0.018078381422849,0.0,0.018078381422849,0.09019877790839868,0.060471573699152965,0.3936501839683955,0.018411226599782372
2169,0.1830521993667559,0.1830521993667559,0.0,0.2819601563278432,0.2819601563278432,0.0,0.014846585899898176,0.0,0.014846585899898176,0.07502110677381618,0.05002105339138931,0.3936501839683955,0.01507032883143377
2170,0.18405601286260143,0.18405601286260143,0.0,0.28350635687168657,0.28350635687168657,0.0,0.010227639132260304,0.0,0.010227639132260304,0.05264281902900814,0.034819391937604915,0.3936501839683955,0.010333324647794434
2332,0.19140141505680125,0.19140141505680125,0.0,0.2879293529078579,0.2879293529078579,0.0,0.006956537259913205,0.0,0.006956537259913205,0.035070624488025726,0.023590607390388815,0.39930967892908803,0.007005269679454067
2343,0.1910027996316103,0.1910027996316103,0.0,0.287329706967935,0.287329706967935,0.0,0.009024664300749118,0.0,0.009024664300749118,0.04511712603525718,0.030452273277140486,0.39930967892908803,0.009106850569980276
2354,0.19060584107556175,0.19060584107556175,0.0,0.28673255349265697,0.28673255349265697,0.0,0.011084195046359444,0.0,0.011084195046359444,0.05495658218663352,0.0372181722510053,0.39930967892908803,0.01120843148712651
2365,0.19016670672958158,0.19016670672958158,0.0,0.2860719540501703,0.2860719540501703,0.0,0.013362545451505694,0.0,0.013362545451505694,0.06565417652896674,0.044625938139205304,0.39930967892908803,0.013543521371404526
2376,0.18975139921213838,0.18975139921213838,0.0,0.28544719782922123,0.28544719782922123,0.0,0.015517275682216622,0.0,0.015517275682216622,0.07559495227512357,0.05155849626094458,0.39930967892908803,0.015761856758806637
2387,0.18933790173259127,0.18933790173259127,0.0,0.28482516448803774,0.28482516448803774,0.0,0.017662614935857534,0.0,0.017662614935857534,0.08532642922890676,0.058391168626702745,0.39930967892908803,0.017980192146208746
2398,0.18888296984206537,0.18888296984206537,0.0,0.2841408004522891,0.2841408004522891,0.0,0.020022927370040286,0.0,0.020022927370040286,0.09584663543370761,0.06582943835346548,0.39930967892908803,0.020432036553982694
2409,0.18838721292744304,0.18838721292744304,0.0,0.28339502243604797,0.28339502243604797,0.0,0.022595051317127145,0.0,0.022595051317127145,0.10709455317502427,0.07384243233770156,0.39930967892908803,0.023117389928888416
2420,0.1878512900101794,0.1878512900101794,0.0,0.2825888218197651,0.2825888218197651,0.0,0.025375567591593273,0.0,0.025375567591593273,0.11900737025813728,0.08239773319277599,0.39930967892908803,0.026036252270925927
2431,0.18731840761957427,0.18731840761957427,0.0,0.28178719513452144,0.28178719513452144,0.0,0.028140308773066048,0.0,0.028140308773066048,0.13060649967757476,0.09079642309337209,0.39930967892908803,0.028955114639583453
2442,0.1866196148445232,0.1866196148445232,0.0,0.28073598581364245,0.28073598581364245,0.0,0.031765838902341983,0.0,0.031765838902341983,0.1454576683443504,0.10165009094334791,0.39930967892908803,0.03280801295662819
2453,0.1859679058633153,0.1859679058633153,0.0,0.2797556056780633,0.2797556056780633,0.0,0.035147085290752576,0.0,0.035147085290752576,0.15895387783211354,0.11161252761169042,0.39930967892908803,0.03642740230654113
2464,0.18527913435519813,0.18527913435519813,0.0,0.2787194715691556,0.2787194715691556,0.0,0.03872062231635092,0.0,0.03872062231635092,0.17286010883095285,0.12197773079766218,0.39930967892908803,0.04028030062358586
2475,0.18457480697205317,0.18457480697205317,0.0,0.2776599364157502,0.2776599364157502,0.0,0.04237486752270624,0.0,0.04237486752270624,0.18671481956095398,0.1324070601110467,0.39930967892908803,0.0442499534375065
2486,0.1836099493931903,0.1836099493931903,0.0,0.2762084799662366,0.2762084799662366,0.0,0.04738081541959425,0.0,0.04738081541959425,0.20511995558781698,0.14642269103216116,0.39930967892908803,0.04973741468419385
2497,0.18277646578600765,0.18277646578600765,0.0,0.27495465226802346,0.27495465226802346,0.0,0.05170515882723386,0.0,0.05170515882723386,0.2205083614228507,0.15828442027769407,0.39930967892908803,0.05452434894962579
2508,0.19768992245651276,0.19768992245651276,0.0,0.29076972847523486,0.29076972847523486,0.0,0.00742784335568873,0.0,0.00742784335568873,0.03621257927745468,0.02490913426988023,0.4047210902260091,0.007483429094768071
2519,0.1972807405487221,0.1972807405487221,0.0,0.29016788842822167,0.29016788842822167,0.0,0.009482285805909837,0.0,0.009482285805909837,0.04586064526665511,0.03164451958069231,0.4047210902260091,0.009573060299708884
2530,0.19687157671218167,0.19687157671218167,0.0,0.28956607496107883,0.28956607496107883,0.0,0.011536637523029638,0.0,0.011536637523029638,0.05535596360904129,0.038314625025633126,0.4047210902260091,0.011671284906423047
2541,0.1964632739083721,0.1964632739083721,0.0,0.2889655279330658,0.2889655279330658,0.0,0.013586666120872538,0.0,0.013586666120872538,0.06468302785033361,0.04490685041421428,0.4047210902260091,0.01377380622729641
2552,0.19603344543954573,0.19603344543954573,0.0,0.28833332015222124,0.28833332015222124,0.0,0.01574477193116723,0.0,0.01574477193116723,0.07434556833390643,0.051778711919994176,0.4047210902260091,0.01599663530572188
2563,0.19564925072236344,0.19564925072236344,0.0,0.28776823219928677,0.28776823219928677,0.0,0.017673757355747277,0.0,0.017673757355747277,0.08284974750250956,0.057862893643059014,0.4047210902260091,0.017991738984975678
2574,0.19517694081921808,0.19517694081921808,0.0,0.28707354113670136,0.28707354113670136,0.0,0.02004515622800177,0.0,0.02004515622800177,0.0931370732978401,0.06526843334516416,0.4047210902260091,0.020455183578505367
2585,0.19468373601981798,0.19468373601981798,0.0,0.2863481170795606,0.2863481170795606,0.0,0.022521465315105463,0.0,0.022521465315105463,0.1036875046117247,0.07291577610361152,0.4047210902260091,0.023040368167640234
2596,0.19417024103231503,0.19417024103231503,0.0,0.2855928494552209,0.2855928494552209,0.0,0.02509964846596386,0.0,0.02509964846596386,0.1144691983171765,0.08078614267773868,0.4047210902260091,0.025745860514327215
2607,0.19361495860745234,0.19361495860745234,0.0,0.28477611930581276,0.28477611930581276,0.0,0.0278876402216582,0.0,0.0278876402216582,0.12590209040018324,0.0891937084867297,0.4047210902260091,0.028687671688504255
2617,0.19297389691942432,0.19297389691942432,0.0,0.2838332218093317,0.2838332218093317,0.0,0.031106317098664904,0.0,0.031106317098664904,0.13881777663847555,0.09876917076376365,0.4047210902260091,0.032104984940677476
2630,0.19229344859995434,0.19229344859995434,0.0,0.2828323929828788,0.2828323929828788,0.0,0.03452274848549926,0.0,0.03452274848549926,0.15220583419134182,0.10878269791302302,0.4047210902260091,0.0357571847822877
2641,0.19161751806208002,0.19161751806208002,0.0,0.28183820907849155,0.28183820907849155,0.0,0.03791649675239557,0.0,0.03791649675239557,0.16518901036537942,0.11857994913278608,0.4047210902260091,0.03941081686195099
2652,0.1908598396139481,0.1908598396139481,0.0,0.2807237872915978,0.2807237872915978,0.0,0.04172068930788965,0.0,0.04172068930788965,0.179381694165424,0.1293887547644721,0.4047210902260091,0.04353708657004937
2663,0.18985170229800316,0.18985170229800316,0.0,0.27924098123866137,0.27924098123866137,0.0,0.04678239916870041,0.0,0.04678239916870041,0.19769931247750905,0.14349400067641296,0.4047210902260091,0.04907840468734689
2674,0.18895962924323165,0.18895962924323165,0.0,0.2779288868400557,0.2779288868400557,0.0,0.051261367367262035,0.0,0.051261367367262035,0.213392534751572,0.15571957769739625,0.4047210902260091,0.05403107410627137
2685,0.21057114724929946,0.21057114724929946,0.0,0.29699778138026967,0.29699778138026967,0.0,0.006343770013683756,0.0,0.006343770013683756,0.029245429930449176,0.02091296093308702,0.4148621701841352,0.006384270356530766
2696,0.2101483914261546,0.2101483914261546,0.0,0.2964015100336024,0.2964015100336024,0.0,0.008338696493015472,0.0,0.008338696493015472,0.03816562604422829,0.02736329606145069,0.4148621701841352,0.00840881504957982
2707,0.20970295347245596,0.20970295347245596,0.0,0.2957732469229188,0.2957732469229188,0.0,0.010440656821136752,0.0,0.010440656821136752,0.047426572169015746,0.034095959371797255,0.4148621701841352,0.010550814251924655
2718,0.20921246632653825,0.20921246632653825,0.0,0.29508144466968494,0.29508144466968494,0.0,0.012755198080164617,0.0,0.012755198080164617,0.05746421720595192,0.04143495708056299,0.4148621701841352,0.012919995177852903
2727,0.20874587521759613,0.20874587521759613,0.0,0.2944233463215598,0.2944233463215598,0.0,0.014956977233258619,0.0,0.014956977233258619,0.06686091424133501,0.048344953103032176,0.4148621701841352,0.015184085250660609
2741,0.20827977885109908,0.20827977885109908,0.0,0.2937659457775283,0.2937659457775283,0.0,0.017156421764922974,0.0,0.017156421764922974,0.07610322440691296,0.055179117219929665,0.4148621701841352,0.017455902592080113
2749,0.20779308490847967,0.20779308490847967,0.0,0.2930794936065761,0.2930794936065761,0.0,0.019453063420238795,0.0,0.019453063420238795,0.08560349015068607,0.0622433182811407,0.4148621701841352,0.01983899260150961
2755,0.20773547645278,0.20773547645278,0.0,0.2929982403876283,0.2929982403876283,0.0,0.019724909785011898,0.0,0.019724909785011898,0.08671800004942865,0.06307467091618472,0.4148621701841352,0.020121810685494363
2765,0.20719808156401712,0.20719808156401712,0.0,0.29224027761935445,0.29224027761935445,0.0,0.02226080221926783,0.0,0.02226080221926783,0.09701434022616573,0.07078132205679662,0.4148621701841352,0.022767627880517928
